site_id,family,locale,file_path,en_path,issue_type,backlog_reason
docs.aspose.org,cells,lv,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\lv\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,ms,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ms\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,nl,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\nl\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,no,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\no\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,pl,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\pl\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,pt,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\pt\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,ro,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ro\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,ru,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ru\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,sk,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\sk\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,sr,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\sr\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,sv,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\sv\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,th,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\th\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
docs.aspose.org,cells,tr,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\tr\cells\java\getting-started\installation.md,D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\en\cells\java\getting-started\installation.md,link_path_corrupted,"no exact reverse-match for: ['././developer-guide/', './quickstart/']"
