site_id,family,locale,issue_type,count
kb.aspose.org,words,zh,partial_script_contamination_gate31,1
kb.aspose.org,words,zh,title_mismatch,1
products.aspose.org,cells,ko,title_mismatch,1
products.aspose.org,cells,lt,title_mismatch,1
products.aspose.org,cells,ms,title_mismatch,1
products.aspose.org,cells,nl,title_mismatch,1
products.aspose.org,cells,pl,title_mismatch,1
products.aspose.org,cells,pt,title_mismatch,1
products.aspose.org,cells,ro,title_mismatch,1
products.aspose.org,cells,ru,title_mismatch,1
products.aspose.org,cells,sk,title_mismatch,1
products.aspose.org,cells,sr,title_mismatch,1
products.aspose.org,page,sv,title_mismatch,1
products.aspose.org,page,th,title_mismatch,1
products.aspose.org,page,tr,title_mismatch,1
products.aspose.org,page,uk,title_mismatch,1
products.aspose.org,page,vi,title_mismatch,1
products.aspose.org,page,zh,title_mismatch,1
products.aspose.org,pdf,el,title_mismatch,1
products.aspose.org,pdf,es,title_mismatch,1
products.aspose.org,pdf,fa,title_mismatch,1
products.aspose.org,pdf,fi,title_mismatch,1
products.aspose.org,pdf,fr,title_mismatch,1
products.aspose.org,pdf,he,title_mismatch,1
products.aspose.org,pdf,hi,title_mismatch,1
products.aspose.org,pdf,hr,title_mismatch,1
products.aspose.org,pdf,hu,title_mismatch,1
products.aspose.org,pdf,id,title_mismatch,1
products.aspose.org,pdf,it,title_mismatch,1
products.aspose.org,pdf,ja,title_mismatch,1
products.aspose.org,slides,el,title_mismatch,1
products.aspose.org,slides,fa,title_mismatch,1
products.aspose.org,slides,fi,title_mismatch,1
products.aspose.org,slides,fr,title_mismatch,1
products.aspose.org,slides,he,title_mismatch,1
products.aspose.org,slides,ko,title_mismatch,1
products.aspose.org,slides,lt,title_mismatch,1
products.aspose.org,slides,lv,title_mismatch,1
products.aspose.org,slides,ms,title_mismatch,1
products.aspose.org,slides,nl,title_mismatch,1
products.aspose.org,slides,pl,title_mismatch,1
products.aspose.org,slides,pt,title_mismatch,1
products.aspose.org,slides,ro,title_mismatch,1
products.aspose.org,slides,ru,title_mismatch,1
products.aspose.org,slides,sk,title_mismatch,1
products.aspose.org,slides,sr,title_mismatch,1
products.aspose.org,slides,sv,title_mismatch,1
products.aspose.org,slides,th,title_mismatch,1
products.aspose.org,slides,tr,title_mismatch,1
products.aspose.org,slides,uk,title_mismatch,1
products.aspose.org,slides,vi,title_mismatch,1
products.aspose.org,slides,zh,title_mismatch,1
products.aspose.org,tex,ar,title_mismatch,1
products.aspose.org,tex,bg,title_mismatch,1
products.aspose.org,tex,ca,title_mismatch,1
products.aspose.org,tex,cs,title_mismatch,1
products.aspose.org,tex,da,title_mismatch,1
products.aspose.org,tex,de,title_mismatch,1
products.aspose.org,tex,el,title_mismatch,1
products.aspose.org,tex,es,title_mismatch,1
products.aspose.org,tex,fa,title_mismatch,1
products.aspose.org,tex,fi,title_mismatch,1
products.aspose.org,tex,fr,title_mismatch,1
products.aspose.org,tex,he,title_mismatch,1
products.aspose.org,tex,hi,title_mismatch,1
products.aspose.org,tex,hr,title_mismatch,1
products.aspose.org,tex,hu,title_mismatch,1
products.aspose.org,tex,id,title_mismatch,1
products.aspose.org,tex,it,title_mismatch,1
products.aspose.org,tex,ja,title_mismatch,1
products.aspose.org,tex,ko,title_mismatch,1
products.aspose.org,tex,lt,title_mismatch,1
products.aspose.org,tex,lv,title_mismatch,1
products.aspose.org,tex,ms,title_mismatch,1
products.aspose.org,tex,nl,title_mismatch,1
products.aspose.org,tex,no,title_mismatch,1
products.aspose.org,words,ar,title_mismatch,1
products.aspose.org,words,cs,title_mismatch,1
products.aspose.org,words,da,title_mismatch,1
products.aspose.org,words,de,title_mismatch,1
products.aspose.org,words,el,title_mismatch,1
products.aspose.org,words,fa,title_mismatch,1
products.aspose.org,words,fi,title_mismatch,1
products.aspose.org,words,fr,title_mismatch,1
products.aspose.org,words,he,title_mismatch,1
products.aspose.org,words,hi,title_mismatch,1
products.aspose.org,words,hr,title_mismatch,1
products.aspose.org,words,hu,title_mismatch,1
products.aspose.org,words,id,title_mismatch,1
products.aspose.org,words,it,title_mismatch,1
products.aspose.org,words,lt,title_mismatch,1
products.aspose.org,words,lv,title_mismatch,1
products.aspose.org,words,ms,title_mismatch,1
products.aspose.org,words,pl,title_mismatch,1
products.aspose.org,words,pt,title_mismatch,1
products.aspose.org,words,ro,title_mismatch,1
reference.aspose.org,3d,ar,link_path_corrupted,1
reference.aspose.org,3d,bg,link_path_corrupted,1
reference.aspose.org,3d,ca,link_path_corrupted,1
reference.aspose.org,3d,cs,link_path_corrupted,1
reference.aspose.org,3d,da,link_path_corrupted,1
reference.aspose.org,3d,de,link_path_corrupted,1
reference.aspose.org,3d,el,link_path_corrupted,1
reference.aspose.org,3d,es,linktitle_mismatch,1
reference.aspose.org,3d,fa,linktitle_mismatch,1
reference.aspose.org,3d,fa,title_mismatch,1
reference.aspose.org,3d,fi,linktitle_mismatch,1
reference.aspose.org,3d,fi,title_mismatch,1
reference.aspose.org,3d,fr,linktitle_mismatch,1
reference.aspose.org,3d,fr,title_mismatch,1
reference.aspose.org,3d,he,linktitle_mismatch,1
reference.aspose.org,3d,he,title_mismatch,1
reference.aspose.org,3d,hi,linktitle_mismatch,1
reference.aspose.org,3d,hi,title_mismatch,1
reference.aspose.org,3d,hr,link_path_corrupted,1
reference.aspose.org,3d,hr,linktitle_mismatch,1
reference.aspose.org,3d,hr,shortcode_leak,1
reference.aspose.org,3d,hr,title_mismatch,1
reference.aspose.org,3d,hu,link_path_corrupted,1
reference.aspose.org,3d,hu,linktitle_mismatch,1
reference.aspose.org,3d,hu,title_mismatch,1
reference.aspose.org,3d,id,link_path_corrupted,1
reference.aspose.org,3d,id,linktitle_mismatch,1
reference.aspose.org,3d,id,title_mismatch,1
reference.aspose.org,3d,it,linktitle_mismatch,1
reference.aspose.org,3d,it,title_mismatch,1
reference.aspose.org,3d,ja,linktitle_mismatch,1
reference.aspose.org,3d,ja,title_mismatch,1
reference.aspose.org,3d,ko,linktitle_mismatch,1
reference.aspose.org,3d,ko,title_mismatch,1
reference.aspose.org,3d,lt,linktitle_mismatch,1
reference.aspose.org,3d,lt,title_mismatch,1
reference.aspose.org,3d,lv,linktitle_mismatch,1
reference.aspose.org,3d,lv,title_mismatch,1
reference.aspose.org,3d,ms,linktitle_mismatch,1
reference.aspose.org,3d,ms,shortcode_leak,1
reference.aspose.org,3d,nl,linktitle_mismatch,1
reference.aspose.org,3d,no,linktitle_mismatch,1
reference.aspose.org,3d,no,title_mismatch,1
reference.aspose.org,3d,pl,linktitle_mismatch,1
reference.aspose.org,3d,pl,title_mismatch,1
reference.aspose.org,3d,pt,link_path_corrupted,1
reference.aspose.org,3d,pt,linktitle_mismatch,1
reference.aspose.org,3d,pt,title_mismatch,1
reference.aspose.org,3d,ro,link_path_corrupted,1
reference.aspose.org,3d,ro,linktitle_mismatch,1
reference.aspose.org,3d,ro,title_mismatch,1
reference.aspose.org,3d,ru,link_path_corrupted,1
reference.aspose.org,3d,ru,linktitle_mismatch,1
reference.aspose.org,3d,ru,title_mismatch,1
reference.aspose.org,3d,sk,link_path_corrupted,1
reference.aspose.org,3d,sk,linktitle_mismatch,1
reference.aspose.org,3d,sk,title_mismatch,1
reference.aspose.org,3d,sr,linktitle_mismatch,1
reference.aspose.org,3d,sr,shortcode_leak,1
reference.aspose.org,3d,sr,title_mismatch,1
reference.aspose.org,3d,sv,linktitle_mismatch,1
reference.aspose.org,3d,sv,title_mismatch,1
reference.aspose.org,3d,th,linktitle_mismatch,1
reference.aspose.org,3d,th,title_mismatch,1
reference.aspose.org,3d,tr,linktitle_mismatch,1
reference.aspose.org,3d,tr,title_mismatch,1
reference.aspose.org,3d,uk,linktitle_mismatch,1
reference.aspose.org,3d,uk,title_mismatch,1
reference.aspose.org,3d,vi,linktitle_mismatch,1
reference.aspose.org,3d,zh,linktitle_mismatch,1
reference.aspose.org,cells,el,linktitle_mismatch,1
reference.aspose.org,cells,el,title_mismatch,1
reference.aspose.org,cells,hi,title_mismatch,1
reference.aspose.org,cells,hr,shortcode_leak,1
reference.aspose.org,cells,ja,newline_explosion,1
reference.aspose.org,cells,ko,newline_explosion,1
reference.aspose.org,cells,ru,double_period,1
reference.aspose.org,cells,sv,double_period,1
reference.aspose.org,cells,tr,double_period,1
reference.aspose.org,email,ar,table_desc_not_translated,1
reference.aspose.org,email,fa,table_desc_not_translated,1
reference.aspose.org,email,hi,table_desc_not_translated,1
reference.aspose.org,email,ru,table_desc_not_translated,1
reference.aspose.org,email,vi,table_desc_not_translated,1
reference.aspose.org,email,zh,table_desc_not_translated,1
reference.aspose.org,font,he,table_desc_not_translated,1
reference.aspose.org,note,ar,table_desc_not_translated,1
reference.aspose.org,note,ca,newline_explosion,1
reference.aspose.org,note,cs,newline_explosion,1
reference.aspose.org,note,da,newline_explosion,1
reference.aspose.org,note,de,newline_explosion,1
reference.aspose.org,note,fr,title_mismatch,1
reference.aspose.org,pdf,bg,partial_script_contamination_gate31,1
reference.aspose.org,pdf,he,table_desc_not_translated,1
reference.aspose.org,pdf,hi,partial_script_contamination_gate31,1
reference.aspose.org,pdf,vi,table_desc_not_translated,1
reference.aspose.org,slides,el,table_desc_not_translated,1
reference.aspose.org,slides,el,title_mismatch,1
reference.aspose.org,slides,es,newline_explosion,1
reference.aspose.org,slides,fa,newline_explosion,1
reference.aspose.org,slides,fa,partial_script_contamination_gate31,1
reference.aspose.org,slides,fi,double_period,1
reference.aspose.org,slides,fi,newline_explosion,1
reference.aspose.org,slides,fr,newline_explosion,1
reference.aspose.org,slides,he,newline_explosion,1
reference.aspose.org,slides,hi,partial_script_contamination_gate31,1
reference.aspose.org,slides,hi,title_mismatch,1
reference.aspose.org,slides,hr,shortcode_leak,1
reference.aspose.org,slides,pl,double_period,1
reference.aspose.org,slides,pl,title_mismatch,1
reference.aspose.org,slides,pt,title_mismatch,1
reference.aspose.org,slides,ro,double_period,1
reference.aspose.org,slides,ro,title_mismatch,1
reference.aspose.org,slides,ru,title_mismatch,1
reference.aspose.org,slides,sk,title_mismatch,1
reference.aspose.org,slides,sr,shortcode_leak,1
reference.aspose.org,slides,sr,title_mismatch,1
reference.aspose.org,slides,sv,title_mismatch,1
reference.aspose.org,slides,th,partial_script_contamination_gate31,1
reference.aspose.org,slides,th,title_mismatch,1
reference.aspose.org,slides,tr,double_period,1
reference.aspose.org,slides,uk,double_period,1
reference.aspose.org,slides,uk,partial_script_contamination_gate31,1
reference.aspose.org,slides,uk,table_desc_not_translated,1
reference.aspose.org,slides,uk,title_mismatch,1
reference.aspose.org,slides,vi,title_mismatch,1
reference.aspose.org,slides,zh,double_period,1
reference.aspose.org,slides,zh,title_mismatch,1
reference.aspose.org,words,ca,newline_explosion,1
reference.aspose.org,words,el,table_desc_not_translated,1
reference.aspose.org,words,hi,partial_script_contamination_gate31,1
reference.aspose.org,words,hr,newline_explosion,1
reference.aspose.org,words,hu,newline_explosion,1
reference.aspose.org,words,id,newline_explosion,1
reference.aspose.org,words,ja,table_desc_not_translated,1
reference.aspose.org,words,ko,table_desc_not_translated,1
reference.aspose.org,words,pt,newline_explosion,1
reference.aspose.org,words,ro,newline_explosion,1
reference.aspose.org,words,ru,newline_explosion,1
reference.aspose.org,words,th,partial_script_contamination_gate31,1
reference.aspose.org,words,th,table_desc_not_translated,1
reference.aspose.org,words,uk,partial_script_contamination_gate31,1
reference.aspose.org,words,uk,table_desc_not_translated,1
reference.aspose.org,words,vi,table_desc_not_translated,1
reference.aspose.org,words,zh,partial_script_contamination_gate31,1
reference.aspose.org,words,zh,table_desc_not_translated,1
websites.aspose.org,conholdate,id,title_mismatch,1
websites.aspose.org,groupdocs,ar,title_mismatch,1
websites.aspose.org,groupdocs,cs,title_mismatch,1
websites.aspose.org,groupdocs,da,title_mismatch,1
websites.aspose.org,groupdocs,de,title_mismatch,1
websites.aspose.org,groupdocs,hr,title_mismatch,1
websites.aspose.org,groupdocs,hu,title_mismatch,1
websites.aspose.org,groupdocs,lv,title_mismatch,1
websites.aspose.org,groupdocs,ms,title_mismatch,1
websites.aspose.org,groupdocs,nl,title_mismatch,1
websites.aspose.org,groupdocs,ro,title_mismatch,1
websites.aspose.org,groupdocs,sk,title_mismatch,1
websites.aspose.org,groupdocs,sr,title_mismatch,1
